resource_id,week_start,risk_score
dram,2025-02-03,0.44821345806121826
dram,2025-02-10,0.7977467179298401
dram,2025-02-17,0.8291366696357727
dram,2025-02-24,0.773949384689331
dram,2025-03-03,0.4037386178970337
dram,2025-03-10,0.6932156682014465
dram,2025-03-17,0.8290309906005859
dram,2025-03-24,0.5352350473403931
dram,2025-03-31,0.29125267267227173
dram,2025-04-07,0.29004359245300293
dram,2025-04-14,0.29149097204208374
dram,2025-04-21,0.2897581458091736
dram,2025-04-28,0.2805262804031372
dram,2025-05-05,0.3067629039287567
dram,2025-05-12,0.8217993974685669
dram,2025-05-19,0.8233660459518433
dram,2025-05-26,0.8238498568534851
dram,2025-06-02,0.8263866305351257
dram,2025-06-09,0.8263294100761414
dram,2025-06-16,0.8264570236206055
dram,2025-06-23,0.8264573216438293
dram,2025-06-30,0.8261110782623291
dram,2025-07-07,0.8264309763908386
dram,2025-07-14,0.8248080611228943
dram,2025-07-21,0.822668731212616
dram,2025-07-28,0.8219732642173767
dram,2025-08-04,0.8219793438911438
dram,2025-08-11,0.8182678818702698
dram,2025-08-18,0.7699874043464661
dram,2025-08-25,0.7584254145622253
dram,2025-09-01,0.8049013018608093
dram,2025-09-08,0.8265588879585266
dram,2025-09-15,0.8265811204910278
dram,2025-09-22,0.8264433145523071
dram,2025-09-29,0.8265730738639832
dram,2025-10-06,0.826445996761322
dram,2025-10-13,0.8263357877731323
dram,2025-10-20,0.8263393044471741
dram,2025-10-27,0.8260142803192139
dram,2025-11-03,0.8255775570869446
dram,2025-11-10,0.8255674839019775
dram,2025-11-17,0.821692705154419
dram,2025-11-24,0.8301418423652649
dram,2025-12-01,0.8299113512039185
dram,2025-12-08,0.830566942691803
dram,2025-12-15,0.8249710202217102
dram,2025-12-22,0.8261121511459351
dram,2025-12-29,0.6192572712898254
dram,2026-01-05,0.6193214058876038
dram,2026-01-12,0.6193554997444153
dram,2026-01-19,0.6193214058876038
dram,2026-01-26,0.8260626792907715
dram,2026-02-02,0.8014519214630127
dram,2026-02-09,0.8014519214630127
dram,2026-02-16,0.8016436696052551
dram,2026-02-23,0.8040443062782288
dram,2026-03-02,0.826416552066803
dram,2026-03-09,0.8261057138442993
dram,2026-03-16,0.8259640336036682
dram,2026-03-23,0.8261739015579224
dram,2026-03-30,0.8222843408584595
dram,2026-04-06,0.8265355825424194
dram,2026-04-13,0.8281558156013489
dram,2026-04-20,0.8254740238189697
dram,2026-04-27,0.7922621369361877
dram,2026-05-04,0.7950541377067566
dram,2026-05-11,0.7949164509773254
dram,2026-05-18,0.7864326238632202
dram,2026-05-25,0.8257254958152771
dram,2026-06-01,0.8241097927093506
dram,2026-06-08,0.821863055229187
dram,2026-06-15,0.8238945007324219
dram,2026-06-22,0.8235035538673401
dram,2026-06-29,0.6662654280662537
gpu,2023-01-02,0.41762059926986694
gpu,2023-01-09,0.41756439208984375
gpu,2023-01-16,0.4159752130508423
gpu,2023-01-23,0.41486358642578125
gpu,2023-01-30,0.5296099781990051
gpu,2023-02-06,0.5279906392097473
gpu,2023-02-13,0.5264899134635925
gpu,2023-02-20,0.516819179058075
gpu,2023-02-27,0.8120440244674683
gpu,2023-03-06,0.8093814253807068
gpu,2023-03-13,0.8078506588935852
gpu,2023-03-20,0.807708740234375
gpu,2023-03-27,0.8071717023849487
gpu,2023-04-03,0.8125895857810974
gpu,2023-04-10,0.8113843202590942
gpu,2023-04-17,0.7456602454185486
gpu,2023-04-24,0.6544556021690369
gpu,2023-05-01,0.7392176389694214
gpu,2023-05-08,0.8117075562477112
gpu,2023-05-15,0.812339723110199
gpu,2023-05-22,0.8132432103157043
gpu,2023-05-29,0.8138159513473511
gpu,2023-06-05,0.8131415247917175
gpu,2023-06-12,0.8133466839790344
gpu,2023-06-19,0.8129348158836365
gpu,2023-06-26,0.8105164170265198
gpu,2023-07-03,0.8104743361473083
gpu,2023-07-10,0.8110494017601013
gpu,2023-07-17,0.8125312328338623
gpu,2023-07-24,0.8117114305496216
gpu,2023-07-31,0.8106853365898132
gpu,2023-08-07,0.4148697257041931
gpu,2023-08-14,0.41760921478271484
gpu,2023-08-21,0.7216413021087646
gpu,2023-08-28,0.8128492832183838
gpu,2023-09-04,0.8086557984352112
gpu,2023-09-11,0.3868890106678009
gpu,2023-09-18,0.41934946179389954
gpu,2023-09-25,0.4207632541656494
gpu,2023-10-02,0.4206025302410126
gpu,2023-10-09,0.5305710434913635
gpu,2023-10-16,0.406645268201828
gpu,2023-10-23,0.7940840721130371
gpu,2023-10-30,0.7840245366096497
gpu,2023-11-06,0.7549356818199158
gpu,2023-11-13,0.8106170296669006
gpu,2023-11-20,0.812364935874939
gpu,2023-11-27,0.8052290678024292
gpu,2023-12-04,0.42581450939178467
gpu,2023-12-11,0.6759898662567139
gpu,2023-12-18,0.7050707936286926
gpu,2023-12-25,0.7838938236236572
gpu,2024-01-01,0.8122509121894836
gpu,2024-01-08,0.7756908535957336
gpu,2024-01-15,0.775394082069397
gpu,2024-01-22,0.7756707668304443
gpu,2024-01-29,0.8129388093948364
gpu,2024-02-05,0.8130030632019043
gpu,2024-02-12,0.8135138750076294
gpu,2024-02-19,0.8127791881561279
gpu,2024-02-26,0.8155727982521057
gpu,2024-03-04,0.8223876357078552
gpu,2024-03-11,0.8231626152992249
gpu,2024-03-18,0.8248310089111328
gpu,2024-03-25,0.8252915740013123
gpu,2024-04-01,0.7804473638534546
gpu,2024-04-08,0.6563898921012878
gpu,2024-04-15,0.457415372133255
gpu,2024-04-22,0.4444420039653778
gpu,2024-04-29,0.4889616370201111
gpu,2024-05-06,0.8193563222885132
gpu,2024-05-13,0.8254140615463257
gpu,2024-05-20,0.8264911770820618
gpu,2024-05-27,0.8266928791999817
gpu,2024-06-03,0.8232759237289429
gpu,2024-06-10,0.8232635855674744
gpu,2024-06-17,0.822585940361023
gpu,2024-06-24,0.8224731683731079
gpu,2024-07-01,0.827139675617218
gpu,2024-07-08,0.8287478685379028
gpu,2024-07-15,0.8291301131248474
gpu,2024-07-22,0.8290966153144836
gpu,2024-07-29,0.828760027885437
gpu,2024-08-05,0.8281960487365723
gpu,2024-08-12,0.8284935355186462
gpu,2024-08-19,0.8264183402061462
gpu,2024-08-26,0.8240740299224854
gpu,2024-09-02,0.8288068771362305
gpu,2024-09-09,0.8290008306503296
gpu,2024-09-16,0.8291101455688477
gpu,2024-09-23,0.828580915927887
gpu,2024-09-30,0.8251250386238098
gpu,2024-10-07,0.826481282711029
gpu,2024-10-14,0.8264778256416321
gpu,2024-10-21,0.8264837265014648
gpu,2024-10-28,0.8264132142066956
gpu,2024-11-04,0.8265895247459412
gpu,2024-11-11,0.8266516327857971
gpu,2024-11-18,0.8289223313331604
gpu,2024-11-25,0.8291913270950317
gpu,2024-12-02,0.8284488320350647
gpu,2024-12-09,0.8290404677391052
gpu,2024-12-16,0.8290919661521912
gpu,2024-12-23,0.8293052315711975
gpu,2024-12-30,0.7810795903205872
gpu,2025-01-06,0.7682520151138306
gpu,2025-01-13,0.7771236896514893
gpu,2025-01-20,0.7770363688468933
gpu,2025-01-27,0.8286503553390503
gpu,2025-02-03,0.8284749388694763
gpu,2025-02-10,0.8288096785545349
gpu,2025-02-17,0.8287165760993958
gpu,2025-02-24,0.8290703296661377
gpu,2025-03-03,0.8289398550987244
gpu,2025-03-10,0.8289706110954285
gpu,2025-03-17,0.829012393951416
gpu,2025-03-24,0.8290924429893494
gpu,2025-03-31,0.829037606716156
gpu,2025-04-07,0.8288583159446716
gpu,2025-04-14,0.8287723064422607
gpu,2025-04-21,0.8284633159637451
gpu,2025-04-28,0.8220431804656982
gpu,2025-05-05,0.826496422290802
gpu,2025-05-12,0.826686680316925
gpu,2025-05-19,0.8266267776489258
gpu,2025-05-26,0.826519787311554
gpu,2025-06-02,0.8264816999435425
gpu,2025-06-09,0.82651287317276
gpu,2025-06-16,0.8264585733413696
gpu,2025-06-23,0.8264501690864563
gpu,2025-06-30,0.8264980316162109
gpu,2025-07-07,0.8265131711959839
gpu,2025-07-14,0.8265476226806641
gpu,2025-07-21,0.8225409984588623
gpu,2025-07-28,0.8226162791252136
gpu,2025-08-04,0.8227546215057373
gpu,2025-08-11,0.8226190209388733
gpu,2025-08-18,0.8286840915679932
gpu,2025-08-25,0.8287325501441956
gpu,2025-09-01,0.8291006088256836
gpu,2025-09-08,0.8291189074516296
gpu,2025-09-15,0.8291412591934204
gpu,2025-09-22,0.8283867835998535
gpu,2025-09-29,0.8265647292137146
gpu,2025-10-06,0.8266375064849854
gpu,2025-10-13,0.8278853297233582
gpu,2025-10-20,0.828429639339447
gpu,2025-10-27,0.8267611265182495
gpu,2025-11-03,0.828292965888977
gpu,2025-11-10,0.8268633484840393
gpu,2025-11-17,0.8279755115509033
gpu,2025-11-24,0.828975260257721
gpu,2025-12-01,0.8292124271392822
gpu,2025-12-08,0.8289951682090759
gpu,2025-12-15,0.8290950655937195
gpu,2025-12-22,0.8252692222595215
gpu,2025-12-29,0.768913209438324
gpu,2026-01-05,0.7689275145530701
gpu,2026-01-12,0.7689275145530701
gpu,2026-01-19,0.768920361995697
gpu,2026-01-26,0.8282574415206909
gpu,2026-02-02,0.8280931711196899
gpu,2026-02-09,0.8280931711196899
gpu,2026-02-16,0.8281874656677246
gpu,2026-02-23,0.8287671804428101
gpu,2026-03-02,0.8289551734924316
gpu,2026-03-09,0.828867495059967
gpu,2026-03-16,0.8285995721817017
gpu,2026-03-23,0.828938901424408
gpu,2026-03-30,0.8290822505950928
gpu,2026-04-06,0.8290371298789978
gpu,2026-04-13,0.8266699910163879
gpu,2026-04-20,0.8266347646713257
gpu,2026-04-27,0.826812744140625
gpu,2026-05-04,0.826715350151062
gpu,2026-05-11,0.826843798160553
gpu,2026-05-18,0.8271464109420776
gpu,2026-05-25,0.8288629055023193
gpu,2026-06-01,0.8271499276161194
gpu,2026-06-08,0.825445830821991
gpu,2026-06-15,0.8273979425430298
gpu,2026-06-22,0.8279126286506653
gpu,2026-06-29,0.7823739051818848
hbm,2023-01-02,0.417052686214447
hbm,2023-01-09,0.4165347218513489
hbm,2023-01-16,0.415321946144104
hbm,2023-01-23,0.41713839769363403
hbm,2023-01-30,0.533254861831665
hbm,2023-02-06,0.5261763334274292
hbm,2023-02-13,0.5315499901771545
hbm,2023-02-20,0.42092040181159973
hbm,2023-02-27,0.41844940185546875
hbm,2023-03-06,0.41885533928871155
hbm,2023-03-13,0.42005711793899536
hbm,2023-03-20,0.41304829716682434
hbm,2023-03-27,0.8118649125099182
hbm,2023-04-03,0.3871723711490631
hbm,2023-04-10,0.812652051448822
hbm,2023-04-17,0.7770076990127563
hbm,2023-04-24,0.660107433795929
hbm,2023-05-01,0.7993028163909912
hbm,2023-05-08,0.4398169219493866
hbm,2023-05-15,0.8130112886428833
hbm,2023-05-22,0.8131927847862244
hbm,2023-05-29,0.8131478428840637
hbm,2023-06-05,0.8062103986740112
hbm,2023-06-12,0.7659266591072083
hbm,2023-06-19,0.4324739873409271
hbm,2023-06-26,0.4214809536933899
hbm,2023-07-03,0.4187368154525757
hbm,2023-07-10,0.4196716248989105
hbm,2023-07-17,0.4178111255168915
hbm,2023-07-24,0.8030691146850586
hbm,2023-07-31,0.8130074739456177
hbm,2023-08-07,0.4930408000946045
hbm,2023-08-14,0.4152219295501709
hbm,2023-08-21,0.4200386106967926
hbm,2023-08-28,0.7060266733169556
hbm,2023-09-04,0.8123072981834412
hbm,2023-09-11,0.8130683302879333
hbm,2023-09-18,0.8034452795982361
hbm,2023-09-25,0.4192946255207062
hbm,2023-10-02,0.46513745188713074
hbm,2023-10-09,0.6804386377334595
hbm,2023-10-16,0.4206852316856384
hbm,2023-10-23,0.41598841547966003
hbm,2023-10-30,0.42519527673721313
hbm,2023-11-06,0.812855064868927
hbm,2023-11-13,0.813421905040741
hbm,2023-11-20,0.8146246075630188
hbm,2023-11-27,0.8138219118118286
hbm,2023-12-04,0.4871026575565338
hbm,2023-12-11,0.7992571592330933
hbm,2023-12-18,0.8170328140258789
hbm,2023-12-25,0.8195618987083435
hbm,2024-01-01,0.7781607508659363
hbm,2024-01-08,0.8188835382461548
hbm,2024-01-15,0.8191695213317871
hbm,2024-01-22,0.8205433487892151
hbm,2024-01-29,0.8177501559257507
hbm,2024-02-05,0.5248851180076599
hbm,2024-02-12,0.4353279769420624
hbm,2024-02-19,0.4449390172958374
hbm,2024-02-26,0.8255457282066345
hbm,2024-03-04,0.8262879848480225
hbm,2024-03-11,0.8257310390472412
hbm,2024-03-18,0.8264642357826233
hbm,2024-03-25,0.826667308807373
hbm,2024-04-01,0.8265666961669922
hbm,2024-04-08,0.82651686668396
hbm,2024-04-15,0.8259040117263794
hbm,2024-04-22,0.8285202980041504
hbm,2024-04-29,0.8278443217277527
hbm,2024-05-06,0.8285254240036011
hbm,2024-05-13,0.826525092124939
hbm,2024-05-20,0.8264724612236023
hbm,2024-05-27,0.82643061876297
hbm,2024-06-03,0.8265193700790405
hbm,2024-06-10,0.8265722990036011
hbm,2024-06-17,0.8265392780303955
hbm,2024-06-24,0.8264408707618713
hbm,2024-07-01,0.8291476964950562
hbm,2024-07-08,0.8291583061218262
hbm,2024-07-15,0.8289984464645386
hbm,2024-07-22,0.8290262222290039
hbm,2024-07-29,0.8284375667572021
hbm,2024-08-05,0.6870193481445312
hbm,2024-08-12,0.8277382850646973
hbm,2024-08-19,0.8280101418495178
hbm,2024-08-26,0.8272114992141724
hbm,2024-09-02,0.5641018152236938
hbm,2024-09-09,0.5698559880256653
hbm,2024-09-16,0.5890695452690125
hbm,2024-09-23,0.8281465768814087
hbm,2024-09-30,0.8261589407920837
hbm,2024-10-07,0.8262971043586731
hbm,2024-10-14,0.8264719247817993
hbm,2024-10-21,0.8265279531478882
hbm,2024-10-28,0.828341543674469
hbm,2024-11-04,0.8278152346611023
hbm,2024-11-11,0.8283897042274475
hbm,2024-11-18,0.8281345367431641
hbm,2024-11-25,0.8283977508544922
hbm,2024-12-02,0.8288544416427612
hbm,2024-12-09,0.8286697268486023
hbm,2024-12-16,0.8283969163894653
hbm,2024-12-23,0.633479118347168
hbm,2024-12-30,0.8155925869941711
hbm,2025-01-06,0.7826389670372009
hbm,2025-01-13,0.7885907292366028
hbm,2025-01-20,0.7374662756919861
hbm,2025-01-27,0.8065321445465088
hbm,2025-02-03,0.8019874095916748
hbm,2025-02-10,0.8255336880683899
hbm,2025-02-17,0.8286662697792053
hbm,2025-02-24,0.8258500099182129
hbm,2025-03-03,0.7948207259178162
hbm,2025-03-10,0.822114109992981
hbm,2025-03-17,0.8284953236579895
hbm,2025-03-24,0.814014732837677
hbm,2025-03-31,0.43763938546180725
hbm,2025-04-07,0.426887184381485
hbm,2025-04-14,0.4291685223579407
hbm,2025-04-21,0.42774176597595215
hbm,2025-04-28,0.4305075705051422
hbm,2025-05-05,0.539637565612793
hbm,2025-05-12,0.8262062072753906
hbm,2025-05-19,0.8262830972671509
hbm,2025-05-26,0.8261456489562988
hbm,2025-06-02,0.8264725804328918
hbm,2025-06-09,0.8265241980552673
hbm,2025-06-16,0.8265320658683777
hbm,2025-06-23,0.8265384435653687
hbm,2025-06-30,0.8263970613479614
hbm,2025-07-07,0.8264713883399963
hbm,2025-07-14,0.8288958668708801
hbm,2025-07-21,0.828843891620636
hbm,2025-07-28,0.8284083604812622
hbm,2025-08-04,0.828409731388092
hbm,2025-08-11,0.8266373872756958
hbm,2025-08-18,0.8224070072174072
hbm,2025-08-25,0.8227725625038147
hbm,2025-09-01,0.8263934850692749
hbm,2025-09-08,0.826641321182251
hbm,2025-09-15,0.8266924023628235
hbm,2025-09-22,0.8228908777236938
hbm,2025-09-29,0.8226147890090942
hbm,2025-10-06,0.8226281404495239
hbm,2025-10-13,0.822624146938324
hbm,2025-10-20,0.8265604376792908
hbm,2025-10-27,0.8266526460647583
hbm,2025-11-03,0.8267258405685425
hbm,2025-11-10,0.8267548680305481
hbm,2025-11-17,0.8256904482841492
hbm,2025-11-24,0.82877516746521
hbm,2025-12-01,0.8287503719329834
hbm,2025-12-08,0.8289678692817688
hbm,2025-12-15,0.8262446522712708
hbm,2025-12-22,0.826846718788147
hbm,2025-12-29,0.7432996034622192
hbm,2026-01-05,0.7433146238327026
hbm,2026-01-12,0.7433233261108398
hbm,2026-01-19,0.7433146238327026
hbm,2026-01-26,0.8267786502838135
hbm,2026-02-02,0.8268373608589172
hbm,2026-02-09,0.8268373608589172
hbm,2026-02-16,0.826804518699646
hbm,2026-02-23,0.8274989724159241
hbm,2026-03-02,0.8271340131759644
hbm,2026-03-09,0.826993465423584
hbm,2026-03-16,0.8271527886390686
hbm,2026-03-23,0.828751266002655
hbm,2026-03-30,0.82880038022995
hbm,2026-04-06,0.8284786343574524
hbm,2026-04-13,0.8291521668434143
hbm,2026-04-20,0.8269804120063782
hbm,2026-04-27,0.8273069858551025
hbm,2026-05-04,0.8273935914039612
hbm,2026-05-11,0.8273077607154846
hbm,2026-05-18,0.8271248936653137
hbm,2026-05-25,0.8271470665931702
hbm,2026-06-01,0.8268646597862244
hbm,2026-06-08,0.8255343437194824
hbm,2026-06-15,0.8248332738876343
hbm,2026-06-22,0.8246538043022156
hbm,2026-06-29,0.8232626914978027
nand,2023-01-02,0.28788384795188904
nand,2023-01-09,0.28687217831611633
nand,2023-01-16,0.28431785106658936
nand,2023-01-23,0.2808295488357544
nand,2023-01-30,0.30402302742004395
nand,2023-02-06,0.29685354232788086
nand,2023-02-13,0.30311405658721924
nand,2023-02-20,0.2872878909111023
nand,2023-02-27,0.29008978605270386
nand,2023-03-06,0.2907385230064392
nand,2023-03-13,0.29087769985198975
nand,2023-03-20,0.2892380356788635
nand,2023-03-27,0.3110499680042267
nand,2023-04-03,0.2929220497608185
nand,2023-04-10,0.3102429509162903
nand,2023-04-17,0.29733341932296753
nand,2023-04-24,0.28561800718307495
nand,2023-05-01,0.2955734431743622
nand,2023-05-08,0.282090961933136
nand,2023-05-15,0.31123363971710205
nand,2023-05-22,0.3124390244483948
nand,2023-05-29,0.3120388388633728
nand,2023-06-05,0.30597737431526184
nand,2023-06-12,0.2968606948852539
nand,2023-06-19,0.28709152340888977
nand,2023-06-26,0.2886670231819153
nand,2023-07-03,0.2894124686717987
nand,2023-07-10,0.29015687108039856
nand,2023-07-17,0.28954681754112244
nand,2023-07-24,0.30524203181266785
nand,2023-07-31,0.31082603335380554
nand,2023-08-07,0.297373503446579
nand,2023-08-14,0.28858482837677
nand,2023-08-21,0.2900127172470093
nand,2023-08-28,0.2980993986129761
nand,2023-09-04,0.3113839030265808
nand,2023-09-11,0.3120448589324951
nand,2023-09-18,0.3070421516895294
nand,2023-09-25,0.28919360041618347
nand,2023-10-02,0.2841416299343109
nand,2023-10-09,0.29016247391700745
nand,2023-10-16,0.2869909107685089
nand,2023-10-23,0.285562127828598
nand,2023-10-30,0.2791779637336731
nand,2023-11-06,0.3037652373313904
nand,2023-11-13,0.3074604868888855
nand,2023-11-20,0.31214287877082825
nand,2023-11-27,0.3128449320793152
nand,2023-12-04,0.28331124782562256
nand,2023-12-11,0.30827954411506653
nand,2023-12-18,0.3175821900367737
nand,2023-12-25,0.32898789644241333
nand,2024-01-01,0.39636608958244324
nand,2024-01-08,0.41726478934288025
nand,2024-01-15,0.3728204369544983
nand,2024-01-22,0.3686210811138153
nand,2024-01-29,0.31689468026161194
nand,2024-02-05,0.2839347720146179
nand,2024-02-12,0.28975021839141846
nand,2024-02-19,0.29045701026916504
nand,2024-02-26,0.5395618081092834
nand,2024-03-04,0.823161244392395
nand,2024-03-11,0.7962815761566162
nand,2024-03-18,0.8259170055389404
nand,2024-03-25,0.8263832330703735
nand,2024-04-01,0.8264504671096802
nand,2024-04-08,0.8263016939163208
nand,2024-04-15,0.8245231509208679
nand,2024-04-22,0.8238424062728882
nand,2024-04-29,0.82246333360672
nand,2024-05-06,0.8289920091629028
nand,2024-05-13,0.8260048031806946
nand,2024-05-20,0.8261423110961914
nand,2024-05-27,0.8262930512428284
nand,2024-06-03,0.8261857628822327
nand,2024-06-10,0.8262279629707336
nand,2024-06-17,0.8262888193130493
nand,2024-06-24,0.8254563808441162
nand,2024-07-01,0.824319064617157
nand,2024-07-08,0.8229683637619019
nand,2024-07-15,0.8223945498466492
nand,2024-07-22,0.8223977088928223
nand,2024-07-29,0.8211756944656372
nand,2024-08-05,0.32195669412612915
nand,2024-08-12,0.8203974366188049
nand,2024-08-19,0.8215803503990173
nand,2024-08-26,0.8102519512176514
nand,2024-09-02,0.3039788603782654
nand,2024-09-09,0.30528005957603455
nand,2024-09-16,0.30826491117477417
nand,2024-09-23,0.8294657468795776
nand,2024-09-30,0.825463056564331
nand,2024-10-07,0.8258979916572571
nand,2024-10-14,0.8262203931808472
nand,2024-10-21,0.826518177986145
nand,2024-10-28,0.8288636803627014
nand,2024-11-04,0.8282220959663391
nand,2024-11-11,0.8210840821266174
nand,2024-11-18,0.8195778727531433
nand,2024-11-25,0.8222584128379822
nand,2024-12-02,0.8212283849716187
nand,2024-12-09,0.8210520148277283
nand,2024-12-16,0.8198267221450806
nand,2024-12-23,0.3106262683868408
nand,2024-12-30,0.7612161636352539
nand,2025-01-06,0.7844303250312805
nand,2025-01-13,0.7661594152450562
nand,2025-01-20,0.6061959266662598
nand,2025-01-27,0.34351590275764465
nand,2025-02-03,0.45312485098838806
nand,2025-02-10,0.7968971729278564
nand,2025-02-17,0.8292074203491211
nand,2025-02-24,0.7703872919082642
nand,2025-03-03,0.40443530678749084
nand,2025-03-10,0.6898267865180969
nand,2025-03-17,0.8287976384162903
nand,2025-03-24,0.5286027789115906
nand,2025-03-31,0.29110753536224365
nand,2025-04-07,0.29087504744529724
nand,2025-04-14,0.292158305644989
nand,2025-04-21,0.2906210422515869
nand,2025-04-28,0.2843642234802246
nand,2025-05-05,0.30840349197387695
nand,2025-05-12,0.8211998343467712
nand,2025-05-19,0.8228480219841003
nand,2025-05-26,0.8231081366539001
nand,2025-06-02,0.8263036012649536
nand,2025-06-09,0.8262987732887268
nand,2025-06-16,0.8264150023460388
nand,2025-06-23,0.8263305425643921
nand,2025-06-30,0.8259739279747009
nand,2025-07-07,0.8263104557991028
nand,2025-07-14,0.8244725465774536
nand,2025-07-21,0.8222208619117737
nand,2025-07-28,0.8218089938163757
nand,2025-08-04,0.8218163847923279
nand,2025-08-11,0.826325535774231
nand,2025-08-18,0.8144340515136719
nand,2025-08-25,0.8144415020942688
nand,2025-09-01,0.8261246085166931
nand,2025-09-08,0.8264240026473999
nand,2025-09-15,0.826457679271698
nand,2025-09-22,0.8263240456581116
nand,2025-09-29,0.8264601826667786
nand,2025-10-06,0.8263331055641174
nand,2025-10-13,0.8262224793434143
nand,2025-10-20,0.826227605342865
nand,2025-10-27,0.8260203003883362
nand,2025-11-03,0.8258481025695801
nand,2025-11-10,0.8258364796638489
nand,2025-11-17,0.8220416903495789
nand,2025-11-24,0.830120861530304
nand,2025-12-01,0.8298242688179016
nand,2025-12-08,0.8305478692054749
nand,2025-12-15,0.825050950050354
nand,2025-12-22,0.8261644840240479
nand,2025-12-29,0.6232995390892029
nand,2026-01-05,0.6232812404632568
nand,2026-01-12,0.623263955116272
nand,2026-01-19,0.6232812404632568
nand,2026-01-26,0.8261192440986633
nand,2026-02-02,0.8259269595146179
nand,2026-02-09,0.8257871270179749
nand,2026-02-16,0.8259269595146179
nand,2026-02-23,0.826145589351654
nand,2026-03-02,0.8262797594070435
nand,2026-03-09,0.825968325138092
nand,2026-03-16,0.825803279876709
nand,2026-03-23,0.8259024024009705
nand,2026-03-30,0.821839451789856
nand,2026-04-06,0.8262767791748047
