resource_id,week_start,risk_score
gpu,2024-04-15,0.9996033111596696
gpu,2024-04-22,0.9995128231111486
gpu,2024-04-29,0.9999676472618327
gpu,2024-05-06,0.9999557922522099
gpu,2024-05-13,0.9999127514133447
gpu,2024-05-20,0.999956812613059
gpu,2024-05-27,0.9999845943574024
gpu,2024-06-03,0.9997610767904451
gpu,2024-06-10,0.9992144269723269
gpu,2024-06-17,0.9984607157932195
gpu,2024-06-24,0.994677489748164
gpu,2024-07-01,0.9994879705317539
gpu,2024-07-08,0.9993952986042651
gpu,2024-07-15,0.9981192154007834
gpu,2024-07-22,0.9993948912073324
gpu,2024-07-29,0.9997531377647688
gpu,2024-08-05,0.9998164735396026
gpu,2024-08-12,0.9999293414959286
gpu,2024-08-19,0.9998899431083843
gpu,2024-08-26,0.9985600010039133
gpu,2024-09-02,0.9999618662553332
gpu,2024-09-09,0.999686076883042
gpu,2024-09-16,0.9995698165279432
gpu,2024-09-23,0.9991428225318472
gpu,2024-09-30,0.9924305406581657
gpu,2024-10-07,0.9997596308472064
gpu,2024-10-14,0.9997747720066862
gpu,2024-10-21,0.9997636586423724
gpu,2024-10-28,0.9999055084970462
gpu,2024-11-04,0.9999295944480688
gpu,2024-11-11,0.9990436061311071
gpu,2024-11-18,0.9998070715142462
gpu,2024-11-25,0.9997017442548795
gpu,2024-12-02,0.9996236611814391
gpu,2024-12-09,0.9997177758526373
gpu,2024-12-16,0.9999442390538895
gpu,2024-12-23,0.9997144080691658
gpu,2024-12-30,0.9999019105778748
gpu,2025-01-06,0.9998641283732742
gpu,2025-01-13,0.9997050854106818
gpu,2025-01-20,0.9998281902117089
gpu,2025-01-27,0.9991373216652558
gpu,2025-02-03,0.9995635444850184
gpu,2025-02-10,0.9998488262828298
gpu,2025-02-17,0.9997981372328263
gpu,2025-02-24,0.999511219876136
gpu,2025-03-03,0.9996155386104962
gpu,2025-03-10,0.9998976542931834
gpu,2025-03-17,0.9997906240164175
gpu,2025-03-24,0.9994040033311732
gpu,2025-03-31,0.9999363339756677
gpu,2025-04-07,0.9999587110532723
gpu,2025-04-14,0.9997612491253725
gpu,2025-04-21,0.9998626437628901
gpu,2025-04-28,0.9996234680947595
gpu,2025-05-05,0.9999076085249038
gpu,2025-05-12,0.9999482373246433
gpu,2025-05-19,0.9999009604560029
gpu,2025-05-26,0.999899035978781
gpu,2025-06-02,0.999798171670163
gpu,2025-06-09,0.9998427441923177
gpu,2025-06-16,0.9987137822462088
gpu,2025-06-23,0.9986921172105864
gpu,2025-06-30,0.9960497381435126
gpu,2025-07-07,0.008274395894030988
gpu,2025-07-14,0.019420638046512145
gpu,2025-07-21,0.0015954300614785168
gpu,2025-07-28,0.0022070321551494196
gpu,2025-08-04,0.006235499942470029
gpu,2025-08-11,0.0018212994233452642
gpu,2025-08-18,0.002060382460173555
gpu,2025-08-25,0.0027966575895340883
gpu,2025-09-01,0.0027263213747239063
gpu,2025-09-08,0.0029113979081460315
gpu,2025-09-15,0.004550453507864635
gpu,2025-09-22,0.0030069878361382064
gpu,2025-09-29,0.012815681231081944
gpu,2025-10-06,0.005366934475343406
gpu,2025-10-13,0.002688037605686518
gpu,2025-10-20,0.0030069878361382064
gpu,2025-10-27,0.013601535832240571
gpu,2025-11-03,0.026806266037066172
gpu,2025-11-10,0.020727223987078516
gpu,2025-11-17,0.013649410414219321
gpu,2025-11-24,0.00613170998042425
gpu,2025-12-01,0.0038614518623283755
gpu,2025-12-08,0.002248775547705062
gpu,2025-12-15,0.007491289367768038
gpu,2025-12-22,0.0037526534217473214
gpu,2025-12-29,0.026254196725872557
gpu,2026-01-05,0.026254196725872557
gpu,2026-01-12,0.026254196725872557
gpu,2026-01-19,0.026254196725872557
gpu,2026-01-26,0.002060382460173555
gpu,2026-02-02,0.0188255455294944
gpu,2026-02-09,0.0188255455294944
gpu,2026-02-16,0.006112541324386593
gpu,2026-02-23,0.0065767265300853755
gpu,2026-03-02,0.004266973660740737
gpu,2026-03-09,0.011687635097634189
gpu,2026-03-16,0.008512830758147792
gpu,2026-03-23,0.00374186674577062
gpu,2026-03-30,0.0071437865611949205
gpu,2026-04-06,0.0031648530634048743
gpu,2026-04-13,0.046078082046603956
gpu,2026-04-20,0.050514984327873165
gpu,2026-04-27,0.10696086009724715
gpu,2026-05-04,0.0403210558010659
gpu,2026-05-11,0.09699609122679988
gpu,2026-05-18,0.042418636020065834
gpu,2026-05-25,0.03176058541016962
gpu,2026-06-01,0.032523076602408746
gpu,2026-06-08,0.020827004959603164
gpu,2026-06-15,0.043033925512171604
gpu,2026-06-22,0.03465084710777227
gpu,2026-06-29,0.012620110454533425
hbm,2023-01-02,0.9894734101821867
hbm,2023-01-09,0.00037018259736718863
hbm,2023-01-16,0.0007832615439878972
hbm,2023-01-23,0.0013503225150245557
hbm,2023-01-30,0.022844567785750267
hbm,2023-02-06,0.0021641759026405803
hbm,2023-02-13,0.0021641759026405803
hbm,2023-02-20,0.0016191941773644886
hbm,2023-02-27,0.00030179635745621687
hbm,2023-03-06,0.000340261346107428
hbm,2023-03-13,0.001432896040753597
hbm,2023-03-20,0.00027861878041732593
hbm,2023-03-27,0.0006256306600535513
hbm,2023-04-03,0.0003351413181668875
hbm,2023-04-10,0.018222732382209065
hbm,2023-04-17,0.00142779443079665
hbm,2023-04-24,0.0015373175609839837
hbm,2023-05-01,0.002462799292677418
hbm,2023-05-08,0.000687850125753034
hbm,2023-05-15,0.9919522624676492
hbm,2023-05-22,0.9912236696816512
hbm,2023-05-29,0.9672435149838913
hbm,2023-06-05,0.0005179905173139418
hbm,2023-06-12,0.0008141410506391018
hbm,2023-06-19,0.00024104101697868452
hbm,2023-06-26,0.00024080510788847332
hbm,2023-07-03,0.0002747548780375092
hbm,2023-07-10,0.0002759694517390486
hbm,2023-07-17,0.0002396524229373332
hbm,2023-07-24,0.00046075999096997517
hbm,2023-07-31,0.01136489629371551
hbm,2023-08-07,0.00032970461041104376
hbm,2023-08-14,0.00023763750169067166
hbm,2023-08-21,0.00024077106209937363
hbm,2023-08-28,0.0004445207013416217
hbm,2023-09-04,0.007048125144177321
hbm,2023-09-11,0.005293805359703486
hbm,2023-09-18,0.0020615378928805707
hbm,2023-09-25,0.0002396524229373332
hbm,2023-10-02,0.000488477253524919
hbm,2023-10-09,0.0013804435228196377
hbm,2023-10-16,0.0005706405364630581
hbm,2023-10-23,0.0009716797268064655
hbm,2023-10-30,0.004285239312001914
hbm,2023-11-06,0.9999614481773459
hbm,2023-11-13,0.9999713207584484
hbm,2023-11-20,0.9999461903556287
hbm,2023-11-27,0.9959641779028957
hbm,2023-12-04,0.9963661470818653
hbm,2023-12-11,0.9967302240120288
hbm,2023-12-18,0.9994712616026267
hbm,2023-12-25,0.9998349073858571
hbm,2024-01-01,0.9997122044008367
hbm,2024-01-08,0.9997869249364
hbm,2024-01-15,0.9997582658616665
hbm,2024-01-22,0.9996901938067563
hbm,2024-01-29,0.9998209832739656
hbm,2024-02-05,0.9998098362269735
hbm,2024-02-12,0.9999070351391491
hbm,2024-02-19,0.9999156874116185
hbm,2024-02-26,0.9996267685152113
hbm,2024-03-04,0.999578615245742
hbm,2024-03-11,0.9996427283982793
hbm,2024-03-18,0.9999589046819726
hbm,2024-03-25,0.9999870339130817
hbm,2024-04-01,0.9998900186407356
hbm,2024-04-08,0.9951123459162801
hbm,2024-04-15,0.9996960338864385
hbm,2024-04-22,0.9999306461108505
hbm,2024-04-29,0.9998643055007601
hbm,2024-05-06,0.9999328853057504
hbm,2024-05-13,0.9998992926249768
hbm,2024-05-20,0.9998701520535527
hbm,2024-05-27,0.9998674777005875
hbm,2024-06-03,0.9998912793795952
hbm,2024-06-10,0.9999393450432428
hbm,2024-06-17,0.9993034533128013
hbm,2024-06-24,0.9997649048661208
hbm,2024-07-01,0.9997072283529677
hbm,2024-07-08,0.9997279491523073
hbm,2024-07-15,0.9998569308417337
hbm,2024-07-22,0.9998530610673338
hbm,2024-07-29,0.9988801547968207
hbm,2024-08-05,0.9999509213604629
hbm,2024-08-12,0.9999305077743463
hbm,2024-08-19,0.9999777948096303
hbm,2024-08-26,0.9999174360476479
hbm,2024-09-02,0.9999754277156828
hbm,2024-09-09,0.999976413084707
hbm,2024-09-16,0.9999438180034068
hbm,2024-09-23,0.9999676240239703
hbm,2024-09-30,0.999963966682672
hbm,2024-10-07,0.9999657901717379
hbm,2024-10-14,0.9999613309950971
hbm,2024-10-21,0.999966451088198
hbm,2024-10-28,0.9999656829189439
hbm,2024-11-04,0.9999622675433513
hbm,2024-11-11,0.9999390626586693
hbm,2024-11-18,0.9999524386304891
hbm,2024-11-25,0.9999635703951147
hbm,2024-12-02,0.9999525312038539
hbm,2024-12-09,0.9999704034937809
hbm,2024-12-16,0.9999606032898252
hbm,2024-12-23,0.9999544605118897
hbm,2024-12-30,0.9999221098162945
hbm,2025-01-06,0.9999537256017421
hbm,2025-01-13,0.9999445855018257
hbm,2025-01-20,0.9999328464360262
hbm,2025-01-27,0.9997474422828014
hbm,2025-02-03,0.9999789185639618
hbm,2025-02-10,0.9999679686342009
hbm,2025-02-17,0.9999676949607778
hbm,2025-02-24,0.9999769348315636
hbm,2025-03-03,0.9999602869964785
hbm,2025-03-10,0.9999712711814931
hbm,2025-03-17,0.9999609429720178
hbm,2025-03-24,0.9999651979671765
hbm,2025-03-31,0.9999713354007457
hbm,2025-04-07,0.999955199636284
hbm,2025-04-14,0.9998910068882708
hbm,2025-04-21,0.9997964001704227
hbm,2025-04-28,0.9998501157854772
hbm,2025-05-05,0.99991914892654
hbm,2025-05-12,0.9997834123649998
hbm,2025-05-19,0.9999424517643758
hbm,2025-05-26,0.9999115147715495
hbm,2025-06-02,0.9999612588197113
hbm,2025-06-09,0.9999778917947607
hbm,2025-06-16,0.9999816686484871
hbm,2025-06-23,0.9999145320491063
hbm,2025-06-30,0.9999194827163318
hbm,2025-07-07,0.9949750136224669
hbm,2025-07-14,0.9969195210720654
hbm,2025-07-21,0.9938588597377546
hbm,2025-07-28,0.9837375130968152
hbm,2025-08-04,0.984816623570256
hbm,2025-08-11,0.9986945082701988
hbm,2025-08-18,0.9989064619927311
hbm,2025-08-25,0.99918915879743
hbm,2025-09-01,0.9989767404304991
hbm,2025-09-08,0.9999175015525732
hbm,2025-09-15,0.9950169763549486
hbm,2025-09-22,0.9204016826333489
hbm,2025-09-29,0.008756637733149346
hbm,2025-10-06,0.00949103896114297
hbm,2025-10-13,0.0268836518639327
hbm,2025-10-20,0.04236903707667681
hbm,2025-10-27,0.07692277890433184
hbm,2025-11-03,0.10696086009724715
hbm,2025-11-10,0.10696086009724715
hbm,2025-11-17,0.03274727893696492
hbm,2025-11-24,0.0030971874570484923
hbm,2025-12-01,0.0027966575895340883
hbm,2025-12-08,0.005549868889424883
hbm,2025-12-15,0.0040103108478656965
hbm,2025-12-22,0.6346550905760288
hbm,2025-12-29,0.13298250574023998
hbm,2026-01-05,0.13298250574023998
hbm,2026-01-12,0.13298250574023998
hbm,2026-01-19,0.13298250574023998
hbm,2026-01-26,0.07107149803762586
hbm,2026-02-02,0.13922382796683724
hbm,2026-02-09,0.13922382796683724
hbm,2026-02-16,0.10009889684071975
hbm,2026-02-23,0.431043662978884
hbm,2026-03-02,0.015102600392989182
hbm,2026-03-09,0.006376742059289615
hbm,2026-03-16,0.010377444062744438
hbm,2026-03-23,0.004730309936693503
hbm,2026-03-30,0.016399549174562104
hbm,2026-04-06,0.05192309643176273
hbm,2026-04-13,0.0356721776712538
hbm,2026-04-20,0.10696086009724715
hbm,2026-04-27,0.0873023119065576
hbm,2026-05-04,0.7122821327504255
hbm,2026-05-11,0.0873023119065576
hbm,2026-05-18,0.018067483315394605
hbm,2026-05-25,0.0873023119065576
hbm,2026-06-01,0.04825891145479376
hbm,2026-06-08,0.03039315720126229
hbm,2026-06-15,0.012052287535741332
hbm,2026-06-22,0.028008740159354877
hbm,2026-06-29,0.013260587998025321
nand,2023-01-02,0.002741447256728153
nand,2023-01-09,0.00010250520351087544
nand,2023-01-16,0.00028951672787645526
nand,2023-01-23,0.0003547462134391078
nand,2023-01-30,0.001941932163387189
nand,2023-02-06,0.00048404788524013866
nand,2023-02-13,0.0004202387673905027
nand,2023-02-20,0.0002762762732420171
nand,2023-02-27,0.0013005614855421007
nand,2023-03-06,0.0006011835574863885
nand,2023-03-13,0.002219725845564194
nand,2023-03-20,8.291404516105674e-05
nand,2023-03-27,0.00010385589640692806
nand,2023-04-03,0.00011644795915284618
nand,2023-04-10,0.0004796749323297248
nand,2023-04-17,0.00023598696959845145
nand,2023-04-24,0.00030499554872549523
nand,2023-05-01,0.00044323612696099083
nand,2023-05-08,0.00022488223725063207
nand,2023-05-15,0.0014044412540544762
nand,2023-05-22,0.002514276390762863
nand,2023-05-29,0.0029579147920852466
